movie_title,username,rating,review_text,processed_text,reference_label,label_annotator_a,label_annotator_b,final_label,label_notes
Truy Tìm Long Diên Hương,Phạm Phương Ngân,10,Hay cả rạp đều cười nên xem để không bỏ lỡ,hay cả rạp đều cười nên xem để không bỏ lỡ,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Trang Uyên Nhi,10,Hay lắmmmm,hay lắmmmm,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Bùi Kỳ Anh,9,Mình chưa ưng đoạn kết của phim lắm. Nhưng phần đầu đến hết giữa phim thì hay.,mình chưa ưng đoạn kết của phim lắm. nhưng phần đầu đến hết giữa phim thì hay.,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,hân nguyen,8,Phim hay vui nhộn,phim hay vui nhộn,3,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Nguyễn Kim Yến,10,"Phim hay, kịch tính, hành động mãn nhãn","phim hay, kịch tính, hành động mãn nhãn",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Trương Phú Thịnh,10,"Hay, vui. Thư giãn","hay, vui. thư giãn",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Nguyễn Thành Đạt,10,"Rất hay , cười nội thuong luôn . Ai diễn cũng đinh . Mê 3 lùi nha. Phim nên xem , võ thuật ok","rất hay , cười nội thuong luôn . ai diễn cũng đinh . mê 3 lùi nha. phim nên xem , võ thuật ok",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Thichxemphim2015,8,Tạm được 8/10,tạm được 8 10,3,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Phan Anh Đức,6,"Nội dung tạm được, lời thoại đôi chỗ còn chưa thực tế. Các cảnh hành động lồng tiếng động hơi lớn, nhìn chung xem giải trí vẫn ổn.","nội dung tạm được, lời thoại đôi chỗ còn chưa thực tế. các cảnh hành động lồng tiếng động hơi lớn, nhìn chung xem giải trí vẫn ổn.",2,1,1,1,full_agreement
Truy Tìm Long Diên Hương,Maibe2306,10,Hài cười muốn nội thương 😆,hài cười muốn nội thương,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,vũ đình hải,10,"đáng xem, hay, cười mệt","đáng xem, hay, cười mệt",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Thuý,8,"Phim tiết tấu nhanh,hành động-hài hước,dễ hiểu,nói chung đáng xem","phim tiết tấu nhanh,hành động-hài hước,dễ hiểu,nói chung đáng xem",3,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Nguyễn Trần Thu Ngân,10,"Phim hay xỉu,cười banh rạp...nên đi coi để ủng hộ phim võ thuật nước nhà","phim hay xỉu,cười banh rạp...nên đi coi để ủng hộ phim võ thuật nước nhà",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Trương thị thuỳ anh,9,"Phim vui hay, thích quá chài","phim vui hay, thích quá chài",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Nguyễn Thanh Hiệp,8,"Rất tuyệt vời, mọi người đi coi đi","rất tuyệt vời, mọi người đi coi đi",3,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Lan Chi,10,"Hấp dẫn và lôi cuốn. Phim truyện có ý nghĩa. Dẫu biết rằng đây là giới giang hồ nên ngôn ngữ khác người bình thường, nhưng đôi khi 1 số ngôn từ sử dụng chưa đẹp.","hấp dẫn và lôi cuốn. phim truyện có ý nghĩa. dẫu biết rằng đây là giới giang hồ nên ngôn ngữ khác người bình thường, nhưng đôi khi 1 số ngôn từ sử dụng chưa đẹp.",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Vương Quốc Anh,10,"phim thật sự rất là hay, k có điểm nào để chê cả","phim thật sự rất là hay, k có điểm nào để chê cả",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Tường Vi,10,cười điênnnn,cười điênnnn,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Nguyễn Hoàng Thuý Phượng,8,phim hành động hài cũm hayyy,phim hành động hài cũm hayyy,3,2,2,2,full_agreement
Truy Tìm Long Diên Hương,linhhuynh0257,8,"Lâu lâu coi được quả phim Việt hài đáng tiền nha. Hài duyên chứ không nhảm chút nào. Phim này có cái vibe tếu tếu, bựa bựa kiểu phim Thành Long hồi xưa, có chút giống Châu Tinh Trì nữa. Nhưng cũng nhiều cái đậm nét Việt. Ông đóng vai Hoàng là tếu nhất.","lâu lâu coi được quả phim việt hài đáng tiền nha. hài duyên chứ không nhảm chút nào. phim này có cái vibe tếu tếu, bựa bựa kiểu phim thành long hồi xưa, có chút giống châu tinh trì nữa. nhưng cũng nhiều cái đậm nét việt. ông đóng vai hoàng là tếu nhất.",3,2,2,2,full_agreement
Truy Tìm Long Diên Hương,CHU ĐINH TUYỀN,9,Hay ở rạp ạ,hay ở rạp ạ,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,miduynph,9,"Phim hài hành động đúng nghĩa của Việt Nam chứ không phải hài nhảm nhí ồn ào hay đánh đấm cho có. Hài tình huống duyên dáng, khớp vs diễn biến và tính cách của từng nhân vật. Hành động mãn nhãn, trông đau thật nhưng cũng có sự phóng đại khá đẹp mắt.
Dàn diễn viên từ team Action C đến màn đối đâu lần đầu giữa Quang Tuấn và Doãn Quốc Đam đều quá hợp vai và cháy khét cả về hài lẫn hành động. 
Nội dung phim thì đơn giản, quen thuộc, dễ đoán nhưng vẫn tròn trịa và đủ để làm nền nâng đỡ những yếu tố trên tỏa sáng.","phim hài hành động đúng nghĩa của việt nam chứ không phải hài nhảm nhí ồn ào hay đánh đấm cho có. hài tình huống duyên dáng, khớp vs diễn biến và tính cách của từng nhân vật. hành động mãn nhãn, trông đau thật nhưng cũng có sự phóng đại khá đẹp mắt. dàn diễn viên từ team action c đến màn đối đâu lần đầu giữa quang tuấn và doãn quốc đam đều quá hợp vai và cháy khét cả về hài lẫn hành động. nội dung phim thì đơn giản, quen thuộc, dễ đoán nhưng vẫn tròn trịa và đủ để làm nền nâng đỡ những yếu tố trên toả sáng.",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,anan681,9,"Phim giải trí xỉu, mà action c làm hài duyên quá hỏng có bị nhảm á","phim giải trí xỉu, mà action c làm hài duyên quá hỏng có bị nhảm á",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Ivy_Trat,8,"Chưa bao giờ tưởng tượng được phim hài Việt sẽ thoát được cái mác hài nhảm, cho đến khi xem Truy Tìm Long Diên Hương.

Phim Việt có chút Hồng Kong. Plot giải trí. Cười muốn nội thương nhưng không có gì nhảm. Hài mượt, hài duyên. Hành động thì khỏi bàn. Diễn xuất nhập tâm. Chất lượng phim Ok vô cùng dù  thông điệp quen thuộc và dễ đoán.

Là phim giải trí và thương mại nhưng chất lượng không phải bàn. Phim giải trí không cần làm gì lớn lao, nhưng phải làm chỉn chu, xem phải đã như vầy nè. Nói chung là đáng tiền đáng thời gian. Nên xem, nên xem :)))","chưa bao giờ tưởng tượng được phim hài việt sẽ thoát được cái mác hài nhảm, cho đến khi xem truy tìm long diên hương. phim việt có chút hồng kong. plot giải trí. cười muốn nội thương nhưng không có gì nhảm. hài mượt, hài duyên. hành động thì khỏi bàn. diễn xuất nhập tâm. chất lượng phim ok vô cùng dù thông điệp quen thuộc và dễ đoán. là phim giải trí và thương mại nhưng chất lượng không phải bàn. phim giải trí không cần làm gì lớn lao, nhưng phải làm chỉn chu, xem phải đã như vầy nè. nói chung là đáng tiền đáng thời gian. nên xem, nên xem :",3,2,2,2,full_agreement
Truy Tìm Long Diên Hương,tramnquynh,10,"Lâu rồi mới xem một phim hành động hay mà cuốn như vậy, oke lắm nhaaa","lâu rồi mới xem một phim hành động hay mà cuốn như vậy, oke lắm nhaaa",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Cao Phương Anh,10,Phim hay tuyệt đối ạaaa,phim hay tuyệt đối ạaaa,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Thanh Hải,10,Phim hay !!,phim hay !!,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Nguyễn Thị Quỳnh Anh,10,Hay. Đánh quá đã,hay. đánh quá đã,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Dang thi minh thu,10,Rất hay . Phim Việt lên tầm cao mới,rất hay . phim việt lên tầm cao mới,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Võ Hồ Quốc Trung,8,rạp nên phổ biến về ý thức cho giới trẻ khi đi xem phim. Còn phim tuyẹt vời,rạp nên phổ biến về ý thức cho giới trẻ khi đi xem phim. còn phim tuyẹt vời,3,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Nguyễn Bảo Quý,10,rất hay và đáng xem ạ,rất hay và đáng xem ạ,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Đoàn Hoàng Văn,10,Phim rất hay.,phim rất hay.,4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Lưu Anh Minh,10,"Quá hay, hài, hành động siêu cuốn","quá hay, hài, hành động siêu cuốn",4,2,2,2,full_agreement
Truy Tìm Long Diên Hương,Lê quốc cường,10,Phim có action C là phải hay,phim có action c là phải hay,4,2,2,2,full_agreement
Cưới Vợ Cho Cha,ThanhHanhTran,8,"Đối với quan điểm cá nhân, mới đầu phim sẽ là một cảnh rất bình dị ở miền Tây và câu chuyện hằng ngày diễn ra ở nơi này dẫn đến là khán giả sẽ cần sự kiên nhẫn để chờ tiếp những phần tiếp là gì. Ngoài ra, mình thấy phim còn cho khán giả thấy là đừng đánh giá người khác qua lời đồn hay tai tiếng từ truyền thông mà hãy suy xét sâu hơn để thấy được mỗi hoàn cảnh đều có lý do riêng. Và đều quan trọng là khi chúng ta là gia đình, chúng ta cần chia sẻ để thấu hiểu đối phương hơn, có những chuyện khó và dẫn đến không thể chấp nhận nhưng mà đặt mình vào góc nhìn của họ mới thấy sự đồng cảm của chúng ta dành cho đối phương rất nhiều và vô cùng sâu sắc. Phim cũng có chút cảm động ở khúc cuối và phim bắt được tâm lý của mình và phút chót mình đã xúc động về tình cảm gia đình.","đối với quan điểm cá nhân, mới đầu phim sẽ là một cảnh rất bình dị ở miền tây và câu chuyện hằng ngày diễn ra ở nơi này dẫn đến là khán giả sẽ cần sự kiên nhẫn để chờ tiếp những phần tiếp là gì. ngoài ra, mình thấy phim còn cho khán giả thấy là đừng đánh giá người khác qua lời đồn hay tai tiếng từ truyền thông mà hãy suy xét sâu hơn để thấy được mỗi hoàn cảnh đều có lý do riêng. và đều quan trọng là khi chúng ta là gia đình, chúng ta cần chia sẻ để thấu hiểu đối phương hơn, có những chuyện khó và dẫn đến không thể chấp nhận nhưng mà đặt mình vào góc nhìn của họ mới thấy sự đồng cảm của chúng ta dành cho đối phương rất nhiều và vô cùng sâu sắc. phim cũng có chút cảm động ở khúc cuối và phim bắt được tâm lý của mình và phút chót mình đã xúc động về tình cảm gia đình.",3,2,2,2,full_agreement
Cưới Vợ Cho Cha,Nguyễn Hoàng Trâm Anh,10,Phim tình cảm. Nhẹ nhàng. Có chút hài hước. Kết thúc đẹp làm mình có cảm giác dễ chịu.,phim tình cảm. nhẹ nhàng. có chút hài hước. kết thúc đẹp làm mình có cảm giác dễ chịu.,4,2,2,2,full_agreement
Cưới Vợ Cho Cha,Phạm Thị Kiều Hạnh,8,Bộ phim hay và cảm động về tình thương của cha dành cho con của mình. Tình làng nghĩa xóm và sự chịu đựng của người phụ nữ dưới sự sắp xếp của cha mẹ❤️❤️❤️❤️,bộ phim hay và cảm động về tình thương của cha dành cho con của mình. tình làng nghĩa xóm và sự chịu đựng của người phụ nữ dưới sự sắp xếp của cha mẹ,3,2,2,2,full_agreement
Cưới Vợ Cho Cha,phnhatminh2478,10,"Phim hay, dễ thương, vui và chứa đựng nhiều cảm xúc lắm. Mong rạp hãy mở thêm nhiều suất chiếu ạ huhu ❤️.","phim hay, dễ thương, vui và chứa đựng nhiều cảm xúc lắm. mong rạp hãy mở thêm nhiều suất chiếu ạ huhu .",4,2,2,2,full_agreement
Cưới Vợ Cho Cha,Lan Chi,10,Quá tuyệt vời,quá tuyệt vời,4,2,2,2,full_agreement
Wicked 2: For Good,Leo86,7,"ko hấp dẫn bằng phần 1, nếu ai chưa xem p1 mà xem luôn phần 2 sẽ thấy ko hay lắm. Còn do mình xem phần 1 hay quá rồi nên tất nhiên p2 ra rạp là đi xem luôn.","ko hấp dẫn bằng phần 1, nếu ai chưa xem p1 mà xem luôn phần 2 sẽ thấy ko hay lắm. còn do mình xem phần 1 hay quá rồi nên tất nhiên p2 ra rạp là đi xem luôn.",3,2,2,2,full_agreement
Wicked 2: For Good,ericxu,10,"Lâu lắm rồi không được khóc trong rạp, thề luôn nhạc đã hay xong kết cũng khép lại 1 chương chuyện 1 cách hấp dẫn, nói chung là hợp mình ahihi. Tuy nhiên phim có cảnh hôn (kiểu đá lưỡi) với cảnh ngủ chung và lộ nên ba mẹ cân nhắc cho các bé đi nhé hic","lâu lắm rồi không được khóc trong rạp, thề luôn nhạc đã hay xong kết cũng khép lại 1 chương chuyện 1 cách hấp dẫn, nói chung là hợp mình ahihi. tuy nhiên phim có cảnh hôn kiểu đá lưỡi với cảnh ngủ chung và lộ nên ba mẹ cân nhắc cho các bé đi nhé hic",4,2,2,2,full_agreement
Anh Trai Say Xe,Ninh Hoàng Phúc,9,ổn nha mn ơi,ổn nha mn ơi,4,2,2,2,full_agreement
Anh Trai Say Xe,Phùng Cẩm Ly,10,"Quá hay, cha eun woo quá đẹp trai","quá hay, cha eun woo quá đẹp trai",4,2,2,2,full_agreement
Phòng Trọ Ma Bầu,Võ Trí Nhân,8,Ok nhưng còn thiếu sót,ok nhưng còn thiếu sót,3,2,2,2,full_agreement
Phòng Trọ Ma Bầu,CHU ĐINH TUYỀN,7,Phim tốt ạ,phim tốt ạ,3,2,2,2,full_agreement
Phòng Trọ Ma Bầu,viet2016,10,Fim hay giải trí vừa có yếu tố hài hước pha 1 chút kinh dị kèm theo đó là sự cảm động đối với nạn phá thai hiện nay,fim hay giải trí vừa có yếu tố hài hước pha 1 chút kinh dị kèm theo đó là sự cảm động đối với nạn phá thai hiện nay,4,2,2,2,full_agreement
Phòng Trọ Ma Bầu,Nhoxtrum98,10,Fim hay nha mn vừa hài vừa cảm động coi giải trí lắm nay mik đi ở CGV cinemas Biên Hoà còn gặp đc dàn ê-kíp nx ạ,fim hay nha mn vừa hài vừa cảm động coi giải trí lắm nay mik đi ở cgv cinemas biên hoà còn gặp đc dàn ê-kíp nx ạ,4,2,2,2,full_agreement
Phòng Trọ Ma Bầu,AnhThuNgoc,1,"Đoạn đầu thì hay, về sau cuối rất nhảm, phim lạc đề và không liên quan, nói thật nhảm cực như cắn đá viết phim vậy","đoạn đầu thì hay, về sau cuối rất nhảm, phim lạc đề và không liên quan, nói thật nhảm cực như cắn đá viết phim vậy",0,0,0,0,full_agreement
Phòng Trọ Ma Bầu,selina,1,đồ hoạ như thời 90 nội dung xàm k chịu được,đồ hoạ như thời 90 nội dung xàm k chịu được,0,0,0,0,full_agreement
Phi Vụ Thế Kỷ: Thoắt Ẩn Thoắt Hiện,NGÔ THỊ HÀ NHÂN,10,Tuyệt vời và mang ý nghĩa giáo dục hay.,tuyệt vời và mang ý nghĩa giáo dục hay.,4,2,2,2,full_agreement
Quán Kỳ Nam,Nguyễn Đoàn Khánh,10,Phim hay ! Rất hợp gu kiểu hoài cổ. Nam xinh nữ tú đầy đủ. không quá khó xem như tưởng tượng. Vì là phim Việt nên cho 10/10 :3,phim hay ! rất hợp gu kiểu hoài cổ. nam xinh nữ tú đầy đủ. không quá khó xem như tưởng tượng. vì là phim việt nên cho 10 10 :3,4,2,2,2,full_agreement
Quán Kỳ Nam,Anhv4,10,"Một trải nghiệm đầy sâu lắng và nhẹ nhàng, pha chút bồi hồi khi được sống trong Sài Gòn những năm 80 mà trước giờ chỉ nghe qua lời kể của người lớn. 
Phim hơi kén khán giả nhưng những ai có tình yêu và tìm hiểu về nét văn hoá Sài Gòn xưa chắc chắn sẽ cảm được","một trải nghiệm đầy sâu lắng và nhẹ nhàng, pha chút bồi hồi khi được sống trong sài gòn những năm 80 mà trước giờ chỉ nghe qua lời kể của người lớn. phim hơi kén khán giả nhưng những ai có tình yêu và tìm hiểu về nét văn hoá sài gòn xưa chắc chắn sẽ cảm được",4,2,2,2,full_agreement
